,GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,ADI,VMI
5231,5247,"Lemon Jr., Walter",Walter Lemon Jr.,20181027,bos,det,A,20181027-bos-det,19,109,89,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,2,1,,3,63.10,+2.00
5232,5247,"Lemon Jr., Walter",Walter Lemon Jr.,20181025,bos,okc,A,20181025-bos-okc,20,101,95,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,-100,,,10,0,2,1,,3,62.55,+3.70
5233,5247,"Lemon Jr., Walter",Walter Lemon Jr.,20181022,bos,orl,H,20181022-orl-bos,19.5,90,93,0,0,0,0,0,0,0,0,,0,0,3500,0, 3100,0,,,10,0,2,1,,3,67.30,-1.05
5234,5247,"Lemon Jr., Walter",Walter Lemon Jr.,20181020,bos,nyk,A,20181020-bos-nyk,19.5,103,101,0,0,0,0,0,0,0,0,,0,0,3500,0, 3100,0,,,10,0,2,1,,3,64.88,+1.10
5235,5247,"Lemon Jr., Walter",Walter Lemon Jr.,20181019,bos,tor,A,20181019-bos-tor,20,101,113,0,0,0,0,0,0,0,0,,0,0,3500,0, 3100,0,,,10,0,2,1,,3,64.70,+2.16
5236,5247,"Lemon Jr., Walter",Walter Lemon Jr.,20181016,bos,phi,H,20181016-phi-bos,20,105,87,0,0,0,0,0,0,0,0,,0,0,3500,, 3100,,,,10,,2,13,,3,66.66,+0.20
5237,4945,"Dunn, Kris",Kris Dunn,20181107,chi,nor,A,20181107-chi-nor,20,98,107,0,0,0,0,0,0,0,0,,0,0,6800,0, 5600,0,,,10,0,1,12,,1,66.66,-1.15
5238,4945,"Dunn, Kris",Kris Dunn,20181105,chi,nyk,A,20181105-chi-nyk,19.5,116,115,0,0,0,0,0,0,0,0,,0,0,6800,0, 5600,0,,,10,0,1,12,,1,67.21,-2.92
5239,4945,"Dunn, Kris",Kris Dunn,20181103,chi,hou,H,20181103-hou-chi,20,88,96,0,0,0,0,0,0,0,0,,0,0,6800,0, 5600,0,,,10,0,1,12,,1,64.79,-0.50
5240,4945,"Dunn, Kris",Kris Dunn,20181102,chi,ind,H,20181102-ind-chi,20,105,107,0,0,0,0,0,0,0,0,,0,0,6800,0, 5600,-100,,,10,0,1,12,,1,63.92,+0.09
5241,4945,"Dunn, Kris",Kris Dunn,20181031,chi,den,H,20181031-den-chi,20,107,108,0,0,0,0,0,0,0,0,,0,0,6800,0, 5700,0,,,10,0,1,12,,1,64.01,-0.07
5242,4945,"Dunn, Kris",Kris Dunn,20181029,chi,gsw,H,20181029-gsw-chi,20,124,149,0,0,0,0,0,0,0,0,,0,0,6800,0, 5700,-300,,,10,0,1,12,,1,64.38,-0.90
5243,4945,"Dunn, Kris",Kris Dunn,20181027,chi,atl,A,20181027-chi-atl,19.5,97,85,0,0,0,0,0,0,0,0,,0,0,6800,-400, 6000,0,,,10,0,1,12,,1,62.19,+1.90
5244,4945,"Dunn, Kris",Kris Dunn,20181026,chi,cha,A,20181026-chi-cha,19,106,135,0,0,0,0,0,0,0,0,,0,0,7200,0, 6000,0,,,10,0,1,12,,1,62.69,+2.40
5245,4945,"Dunn, Kris",Kris Dunn,20181024,chi,cha,H,20181024-cha-chi,20,112,110,0,0,0,0,0,0,0,0,,0,0,7200,-200, 6000,-300,,,10,-14,1,12,,1,65.79,-0.70
5246,4945,"Dunn, Kris",Kris Dunn,20181022,chi,dal,A,20181022-chi-dal,20.5,109,115,1,30.3,1,1,20.3,23,21.25,20.3,9pt 4rb 7as 4to 1trey 4-13fg,0,0,7400,400, 6300,-200,,,24,0,1,12,,1,64.79,+1.07
5247,4945,"Dunn, Kris",Kris Dunn,20181020,chi,det,H,20181020-det-chi,20,116,118,0,0,0,0,0,0,0,0,,0,0,7000,0, 6500,-100,,,24,0,1,12,,1,65.38,+0.48
5248,4945,"Dunn, Kris",Kris Dunn,20181018,chi,phi,A,20181018-chi-phi,20,108,127,0,0,0,0,0,0,0,0,,0,0,7000,, 6600,,,,24,,1,12,,1,68.35,-4.35
5249,3817,"Williams, Marvin",Marvin Williams,20181111,cha,det,A,20181111-cha-det,15.5,,,,,,,,,,,,,,4200,0,,,,,10,0,4,,,4,,
5250,3817,"Williams, Marvin",Marvin Williams,20181109,cha,phi,A,20181109-cha-phi,19,132,133,1,14.5833333333333,1,1,8.7,8.25,8.25,8.7,3pt 1rb 1as 1st 1trey 1-3fg,0,0,4200,300, 4200,500,,,10,0,4,34,,4,65.93,-1.61
5251,3817,"Williams, Marvin",Marvin Williams,20181106,cha,atl,H,20181106-atl-cha,19,113,102,1,26.6833333333333,1,1,32.1,34,33.75,32.1,20pt 8rb 1as 1st 2to 3trey 8-14fg 1-2ft,0,0,3900,-200, 3700,-100,,,10,0,4,34,,4,64.01,+0.31
5252,3817,"Williams, Marvin",Marvin Williams,20181103,cha,cle,H,20181103-cle-cha,19,126,94,1,22.4333333333333,1,1,10.6,11.25,11,10.6,7pt 3rb 1trey 3-6fg,0,0,4100,-200, 3800,-100,,,10,0,4,34,,4,65.29,-0.91
5253,3817,"Williams, Marvin",Marvin Williams,20181101,cha,okc,H,20181101-okc-cha,19,107,111,1,17.9666666666667,1,1,5.4,6,5,5.4,4pt 2rb 1to 2-6fg,0,0,4300,-200, 3900,-400,,,10,0,4,34,,4,63.28,+0.70
5254,3817,"Williams, Marvin",Marvin Williams,20181030,cha,mia,H,20181030-mia-cha,19,125,113,1,18.1,1,1,11.2,9.75,9,11.2,2pt 1rb 2as 1st 1bl 1to 1-4fg,0,0,4500,-100, 4300,-100,,,10,0,4,34,,4,64.83,-0.56
5255,3817,"Williams, Marvin",Marvin Williams,20181027,cha,phi,A,20181027-cha-phi,19.5,103,105,1,23.3666666666667,1,1,23.5,22.25,21.75,23.5,7pt 5rb 3as 2bl 1trey 2-6fg 2-2ft,0,0,4600,0, 4400,0,,,10,0,4,34,,4,64.24,-0.05
5256,3817,"Williams, Marvin",Marvin Williams,20181026,cha,chi,H,20181026-chi-cha,19,135,106,1,17.2833333333333,1,1,16,14.25,13.25,16,4pt 5rb 2bl 2-6fg,0,0,4600,200, 4400,300,,,10,0,4,34,,4,62.69,+1.50
5257,3817,"Williams, Marvin",Marvin Williams,20181024,cha,chi,A,20181024-cha-chi,20,110,112,1,33.0333333333333,1,1,31.1,29,27.5,31.1,11pt 8rb 1as 2st 1bl 1trey 4-12fg 2-2ft,0,0,4400,-600, 4100,-200,,,10,0,4,34,,4,65.79,-0.04
5258,3817,"Williams, Marvin",Marvin Williams,20181022,cha,tor,A,20181022-cha-tor,19.5,106,127,1,20.6833333333333,1,1,10.9,10,9,10.9,4pt 2rb 1as 1st 2-6fg,0,0,5000,100, 4300,100,,,10,0,4,34,,4,65.75,+0.18
5259,3817,"Williams, Marvin",Marvin Williams,20181020,cha,mia,A,20181020-cha-mia,20,113,112,1,30.15,1,1,29.7,28.5,28,29.7,13pt 6rb 1as 3bl 1to 2trey 5-10fg 1-2ft,0,0,4900,0, 4200,-100,,,10,0,4,34,,4,66.62,-1.29
5260,3817,"Williams, Marvin",Marvin Williams,20181019,cha,orl,A,20181019-cha-orl,19,120,88,1,20.4833333333333,1,1,11.8,13.5,13.5,11.8,8pt 4rb 1to 2trey 3-7fg,0,0,4900,200, 4300,0,,,10,0,4,34,,4,66.66,-2.31
5261,3817,"Williams, Marvin",Marvin Williams,20181017,cha,mil,H,20181017-mil-cha,19,112,113,1,25.85,1,1,28.3,25.75,24.5,28.3,5pt 9rb 1as 4bl 1to 1trey 2-7fg 0-2ft,0,0,4700,, 4300,,,,10,,4,34,,4,64.88,-0.53
5262,3651,"Livingston, Shaun",Shaun Livingston,20181108,gsw,mil,H,20181108-mil-gsw,22.5,111,134,0,0,0,0,0,0,0,0,,0,0,3600,0, 3000,-100,,,10,0,1,1,,1,66.89,-0.19
5263,3651,"Livingston, Shaun",Shaun Livingston,20181105,gsw,mem,H,20181105-mem-gsw,22.5,117,101,0,0,0,0,0,0,0,0,,0,0,3600,0, 3100,0,,,10,0,1,1,,1,66.25,+0.35
5264,3651,"Livingston, Shaun",Shaun Livingston,20181102,gsw,min,H,20181102-min-gsw,22.5,116,99,0,0,0,0,0,0,0,0,,0,0,3600,0, 3100,0,,,10,0,1,1,,1,66.66,-0.06
5265,3651,"Livingston, Shaun",Shaun Livingston,20181031,gsw,nor,H,20181031-nor-gsw,22.5,131,121,0,0,0,0,0,0,0,0,,0,0,3600,0, 3100,0,,,10,0,1,1,,1,66.98,-0.92
5266,3651,"Livingston, Shaun",Shaun Livingston,20181029,gsw,chi,A,20181029-gsw-chi,20,149,124,0,0,0,0,0,0,0,0,,0,0,3600,0, 3100,-100,,,10,0,1,1,,1,64.38,+1.92
5267,3651,"Livingston, Shaun",Shaun Livingston,20181028,gsw,bkn,A,20181028-gsw-bkn,17,120,114,0,0,0,0,0,0,0,0,,0,0,3600,0,,,,,10,0,1,,,1,65.52,+1.16
5268,3651,"Livingston, Shaun",Shaun Livingston,20181026,gsw,nyk,A,20181026-gsw-nyk,19.5,128,100,0,8.9,1,1,5.7,4.75,4.5,5.7,0pt 1rb 1as 1st 0-1fg,0,0,3600,0, 3200,-100,,,10,0,1,1,,1,66.80,-2.50
5269,3651,"Livingston, Shaun",Shaun Livingston,20181024,gsw,was,H,20181024-was-gsw,22.5,144,122,0,15.15,1,1,15.4,16.25,15.5,15.4,8pt 7rb 1to 3-6fg 2-2ft,0,0,3600,0, 3300,0,,,10,0,1,1,,1,66.48,-2.18
5270,3651,"Livingston, Shaun",Shaun Livingston,20181022,gsw,pho,H,20181022-pho-gsw,22.5,123,103,0,0,0,0,0,0,0,0,,0,0,3600,0, 3300,0,,,10,0,1,1,,1,66.16,-8.09
5271,3651,"Livingston, Shaun",Shaun Livingston,20181021,gsw,den,A,20181021-gsw-den,20,98,100,0,0,0,0,0,0,0,0,,0,0,3600,0, 3300,-100,,,10,0,1,1,,1,44.61,+14.84
5272,3651,"Livingston, Shaun",Shaun Livingston,20181019,gsw,uta,A,20181019-gsw-uta,22.5,124,123,0,18.2833333333333,1,1,16.6,16.25,16,16.6,8pt 3rb 2as 1st 1to 3-4fg 2-2ft,0,0,3600,100, 3400,-100,,,10,0,1,1,,1,48.21,+18.75
5273,3651,"Livingston, Shaun",Shaun Livingston,20181016,gsw,okc,H,20181016-okc-gsw,22.5,108,100,0,14.5666666666667,1,1,13.1,12.75,12.25,13.1,6pt 3rb 1as 1st 1to 3-5fg,0,0,3500,, 3500,,,,10,,1,1,,1,66.89,+0.07
5274,5180,"Kennard, Luke",Luke Kennard,20181111,det,cha,H,20181111-cha-det,15.5,,,,,,,,,,,,,,3600,0,,,,,10,0,2,,,2,,
5275,5180,"Kennard, Luke",Luke Kennard,20181109,det,atl,A,20181109-det-atl,19.5,124,109,0,0,0,0,0,0,0,0,,0,0,3600,0, 3200,0,,,10,0,2,23,,2,62.87,+2.26
5276,5180,"Kennard, Luke",Luke Kennard,20181107,det,orl,A,20181107-det-orl,19,103,96,0,0,0,0,0,0,0,0,,0,0,3600,0, 3200,-100,,,10,0,2,23,,2,66.34,-1.47
5277,5180,"Kennard, Luke",Luke Kennard,20181105,det,mia,H,20181105-mia-det,19,115,120,0,0,0,0,0,0,0,0,,0,0,3600,0, 3300,-100,,,10,0,2,23,,2,63.88,+0.99
5278,5180,"Kennard, Luke",Luke Kennard,20181103,det,phi,A,20181103-det-phi,13,99,109,0,0,0,0,0,0,0,0,,0,0,,,,,,,10,0,,,,2,66.34,-0.71
5279,5180,"Kennard, Luke",Luke Kennard,20181031,det,bkn,A,20181031-det-bkn,19.5,119,120,0,0,0,0,0,0,0,0,,0,0,3600,0, 3400,0,,,10,0,2,23,,2,66.20,-1.29
5280,5180,"Kennard, Luke",Luke Kennard,20181030,det,bos,A,20181030-det-bos,19.5,105,108,0,0,0,0,0,0,0,0,,0,0,3600,0, 3400,0,,,10,0,2,23,,2,66.80,-2.88
5281,5180,"Kennard, Luke",Luke Kennard,20181027,det,bos,H,20181027-bos-det,19,89,109,0,0,0,0,0,0,0,0,,0,0,3600,0, 3400,-100,,,10,0,2,23,,2,63.10,+0.82
5282,5180,"Kennard, Luke",Luke Kennard,20181025,det,cle,H,20181025-cle-det,19,110,103,0,12.6666666666667,1,1,12.5,11.5,11.5,12.5,8pt 1as 1st 4-4fg,0,0,3600,-100, 3500,-200,,,10,0,2,23,,2,64.61,+0.08
5283,5180,"Kennard, Luke",Luke Kennard,20181023,det,phi,H,20181023-phi-det,19,133,132,0,11.2666666666667,1,1,6.2,6.25,5.75,6.2,2pt 1rb 2as 1-3fg,0,0,3700,-200, 3700,-200,,,10,0,2,23,,2,65.02,-0.05
5284,5180,"Kennard, Luke",Luke Kennard,20181020,det,chi,A,20181020-det-chi,20,118,116,0,0,0,1,0,0,0,0,,0,0,3900,-200, 3900,-300,,,10,0,2,23,,2,65.38,-0.81
5285,5180,"Kennard, Luke",Luke Kennard,20181017,det,bkn,H,20181017-bkn-det,19,103,100,1,19.35,1,1,13.8,14,14,13.8,7pt 4rb 1bl 1to 1trey 3-5fg,0,0,4100,, 4200,,,,10,,2,23,,2,65.43,-0.86
5286,3904,"Millsap, Paul",Paul Millsap,20181111,den,mil,H,20181111-mil-den,20,,,,,,,,,,,,,,5600,0, 5100,0,,,18,-4,4,45,,4,,
5287,3904,"Millsap, Paul",Paul Millsap,20181109,den,bkn,H,20181109-bkn-den,21,110,112,1,26.8666666666667,1,1,24.2,26.75,25.5,24.2,11pt 11rb 1bl 3to 4-8fg 3-6ft,1,0,5600,-400, 5100,-200,,,22,0,4,45,,4,45.61,+5.79
5288,3904,"Millsap, Paul",Paul Millsap,20181107,den,mem,A,20181107-den-mem,20,87,89,1,19.6833333333333,1,1,8.1,8.25,6.75,8.1,2pt 3rb 1as 1st 2to 1-7fg,0,0,6000,-500, 5300,-300,,,22,-2,4,45,,4,65.79,-19.32
5289,3904,"Millsap, Paul",Paul Millsap,20181105,den,bos,H,20181105-bos-den,21,115,107,1,27.9833333333333,1,1,24.6,25,23.75,24.6,10pt 8rb 2as 1bl 1to 1trey 3-9fg 3-4ft,0,0,6500,-400, 5600,-100,,,24,0,4,45,,4,44.15,+2.32
5290,3904,"Millsap, Paul",Paul Millsap,20181103,den,uta,H,20181103-uta-den,21,103,88,1,23.0833333333333,1,1,29,27.75,27,29,13pt 5rb 2as 3st 2to 1trey 6-10fg 0-1ft,0,0,6900,200, 5700,-400,,,24,0,4,45,,4,45.20,+7.03
5291,3904,"Millsap, Paul",Paul Millsap,20181101,den,cle,A,20181101-den-cle,19,110,91,1,20.85,1,1,27.7,27.5,27,27.7,16pt 6rb 1as 1st 1trey 6-9fg 3-4ft,0,0,6700,0, 6100,300,,,24,0,4,45,,4,62.51,-8.33
5292,3904,"Millsap, Paul",Paul Millsap,20181031,den,chi,A,20181031-den-chi,20,108,107,1,32.95,1,1,35.7,34,33,35.7,19pt 6rb 1as 3bl 1to 1trey 8-13fg 2-3ft,0,0,6700,100, 5800,300,,,24,-2,4,45,,4,64.01,-13.53
5293,3904,"Millsap, Paul",Paul Millsap,20181029,den,nor,H,20181029-nor-den,21,116,111,1,26.8666666666667,1,1,35.1,36,35.5,35.1,18pt 8rb 3as 1st 1bl 3to 2trey 6-12fg 4-4ft,0,0,6600,-300, 5500,-300,,,26,-1,4,45,,4,43.42,+7.06
5294,3904,"Millsap, Paul",Paul Millsap,20181025,den,lal,A,20181025-den-lal,22.5,114,121,1,28.2333333333333,1,1,18,17.75,16.25,18,6pt 5rb 2as 2bl 3to 3-9fg,0,0,6900,-200, 5800,-400,,,27,0,4,45,,4,65.47,-20.62
5295,3904,"Millsap, Paul",Paul Millsap,20181023,den,sac,H,20181023-sac-den,21,126,112,1,22.1333333333333,1,1,27,25.75,25.25,27,15pt 5rb 1st 1bl 1trey 6-10fg 2-2ft,0,0,7100,-200, 6200,-200,,,27,-2,4,45,,4,44.74,+0.11
5296,3904,"Millsap, Paul",Paul Millsap,20181021,den,gsw,H,20181021-gsw-den,20,100,98,1,26.4333333333333,1,1,24.7,21.5,18.75,24.7,5pt 6rb 1as 3st 1bl 1to 1-7fg 3-8ft,0,0,7300,0, 6400,-400,,,29,0,4,45,,4,44.61,+2.55
5297,3904,"Millsap, Paul",Paul Millsap,20181020,den,pho,H,20181020-pho-den,21,119,91,1,32.1166666666667,1,1,35,35.5,34.75,35,14pt 10rb 2as 1st 2bl 3to 5-10fg 4-4ft,1,0,7300,0, 6800,0,,,29,0,4,45,,4,45.75,+5.83
5298,3904,"Millsap, Paul",Paul Millsap,20181017,den,lac,A,20181017-den-lac,22.5,107,98,1,30.3166666666667,1,1,34.2,35.5,33.75,34.2,11pt 16rb 1st 1bl 2to 1-7fg 9-12ft,1,0,7300,, 6800,,,,29,,4,45,,4,65.93,-20.93
5299,4791,"Wright, Delon",Delon Wright,20181107,tor,sac,A,20181107-tor-sac,22,114,105,0,13,1,1,5.5,5,4.25,5.5,2pt 1as 1st 1to 0-3fg 2-2ft,0,0,3600,-200, 3200,0,,,10,0,1,12,,1,66.48,-8.63
5300,4791,"Wright, Delon",Delon Wright,20181105,tor,uta,A,20181105-tor-uta,21,124,111,0,23.7333333333333,1,1,10.2,10.75,10.5,10.2,9pt 1rb 1trey 3-6fg 2-2ft,0,0,3800,200, 3200,0,,,10,0,1,12,,1,47.07,+17.44
5301,4791,"Wright, Delon",Delon Wright,20181104,tor,lal,A,20181104-tor-lal,21.5,121,107,0,21.5666666666667,1,1,16.4,16.5,15.75,16.4,11pt 2rb 2as 5-8fg 1-1ft,0,0,3600,-300, 3200,-100,,,10,0,1,12,,1,65.43,-1.34
5302,4791,"Wright, Delon",Delon Wright,20181102,tor,pho,A,20181102-tor-pho,22,107,98,0,6.7,1,1,4.4,4.5,4.5,4.4,2pt 2rb 2-2ft,0,0,3900,-100, 3300,-100,,,10,0,1,12,,1,61.91,+3.41
5303,4791,"Wright, Delon",Delon Wright,20181030,tor,phi,H,20181030-phi-tor,19.5,129,112,0,13.9666666666667,1,1,16.3,16,15,16.3,7pt 4rb 1as 1st 1trey 3-9fg,0,0,4000,0, 3400,0,,,10,0,1,12,,1,65.66,-0.34
5304,4791,"Wright, Delon",Delon Wright,20181029,tor,mil,A,20181029-tor-mil,20,109,124,0,13.15,1,1,7.9,8,7,7.9,4pt 2rb 1as 1-5fg 2-2ft,0,0,4000,0, 3400,-300,,,10,-1,1,12,,1,64.33,+1.77
5305,4791,"Wright, Delon",Delon Wright,20181026,tor,dal,H,20181026-dal-tor,19.5,116,107,0,0,0,0,0,0,0,0,,0,0,4000,100, 3700,-300,,,11,0,1,12,,1,65.52,+0.58
5306,4791,"Wright, Delon",Delon Wright,20181024,tor,min,H,20181024-min-tor,19.5,112,105,0,5.23333333333333,1,1,3,2,2,3,0pt 1bl,0,0,3900,0, 4000,0,,,11,0,1,12,,1,67.07,-0.79
5307,4791,"Wright, Delon",Delon Wright,20181022,tor,cha,H,20181022-cha-tor,19.5,127,106,0,0,0,0,0,0,0,0,,0,0,3900,100, 4000,0,,,11,0,1,12,,1,65.75,-0.19
5308,4791,"Wright, Delon",Delon Wright,20181020,tor,was,A,20181020-tor-was,19,117,113,0,0,0,0,0,0,0,0,,0,0,3800,0, 4000,0,,,11,0,1,12,,1,65.29,+0.32
5309,4791,"Wright, Delon",Delon Wright,20181019,tor,bos,H,20181019-bos-tor,20,113,101,0,0,0,0,0,0,0,0,,0,0,3800,0, 4000,0,,,11,0,1,12,,1,64.70,+0.91
5310,4791,"Wright, Delon",Delon Wright,20181017,tor,cle,H,20181017-cle-tor,19.5,116,104,0,0,0,0,0,0,0,0,,0,0,3800,, 4000,,,,11,,1,12,,1,66.43,-0.26
5311,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181111,cha,det,A,20181111-cha-det,15.5,,,,,,,,,,,,,,3900,100,,,,,11,0,3,,,4,,
5312,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181109,cha,phi,A,20181109-cha-phi,19,132,133,0,26.8,1,1,29.4,31.5,30.5,29.4,12pt 12rb 2as 3-8fg 6-7ft,1,0,3800,-300, 4000,-400,,,11,0,3,34,,4,65.93,-1.61
5313,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181106,cha,atl,H,20181106-atl-cha,19,113,102,0,17.1166666666667,1,1,13.2,12.5,11.25,13.2,0pt 6rb 2as 1bl 0-5fg,0,0,4100,0, 4400,100,,,11,0,3,34,,4,64.01,+0.31
5314,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181103,cha,cle,H,20181103-cle-cha,19,126,94,0,18.4333333333333,1,1,20.8,19,18.5,20.8,10pt 4rb 2bl 5-7fg,0,0,4100,0, 4300,400,,,11,0,3,34,,4,65.29,-0.91
5315,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181101,cha,okc,H,20181101-okc-cha,19,107,111,0,24.8166666666667,1,1,21.8,21.75,20,21.8,9pt 9rb 1st 1to 3-10fg 3-3ft,0,0,4100,200, 3900,200,,,11,0,3,34,,4,63.28,+0.70
5316,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181030,cha,mia,H,20181030-mia-cha,19,125,113,0,25.65,1,1,25.1,25.5,24.5,25.1,14pt 8rb 1as 5-9fg 4-4ft,0,0,3900,-400, 3700,-100,,,11,0,3,34,,4,64.83,-0.56
5317,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181027,cha,phi,A,20181027-cha-phi,19.5,103,105,0,22.5166666666667,1,1,15.7,16,14.75,15.7,6pt 6rb 1as 1bl 2to 3-8fg,0,0,4300,0, 3800,0,,,11,0,3,34,,4,64.24,-0.05
5318,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181026,cha,chi,H,20181026-chi-cha,19,135,106,0,19.3833333333333,1,1,32.1,30.5,29.5,32.1,15pt 8rb 1as 1st 1bl 6-9fg 3-4ft,0,0,4300,-300, 3800,-100,,,11,0,3,34,,4,62.69,+1.50
5319,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181024,cha,chi,A,20181024-cha-chi,20,110,112,0,16.1,1,1,11.4,12.5,13.25,11.4,6pt 2rb 2as 2trey 2-3fg,0,0,4600,-400, 3900,200,,,11,0,3,34,,4,65.79,-0.04
5320,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181022,cha,tor,A,20181022-cha-tor,19.5,106,127,0,16.2833333333333,1,1,16.5,15.75,14.5,16.5,6pt 5rb 1as 1st 3-8fg,0,0,5000,600, 3700,0,,,11,1,3,34,,4,65.75,+0.18
5321,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181020,cha,mia,A,20181020-cha-mia,20,113,112,0,28.8166666666667,1,1,31.6,26.25,25.25,31.6,7pt 3rb 2as 7bl 3to 3-5fg 1-3ft,0,0,4400,100, 3700,-100,,,10,0,3,34,,3,66.62,-1.29
5322,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181019,cha,orl,A,20181019-cha-orl,19,120,88,0,22.4833333333333,1,1,35.3,34.25,33,35.3,12pt 9rb 5as 2bl 1to 5-8fg 2-4ft,0,0,4300,-200, 3800,100,,,10,0,3,34,,3,66.66,-2.31
5323,4532,"Kidd-Gilchrist, Michael",Michael Kidd-Gilchrist,20181017,cha,mil,H,20181017-mil-cha,19,112,113,0,21.6333333333333,1,1,20.7,20.5,19.25,20.7,10pt 6rb 1as 1bl 1to 3-6fg 4-6ft,0,0,4500,, 3700,,,,10,,3,34,,3,64.88,-0.53
5324,5674,"Okogie, Josh",Josh Okogie,20181109,min,sac,A,20181109-min-sac,22,110,121,1,27.35,1,1,7.9,9,7.75,7.9,6pt 2rb 1as 2to 2-7fg 2-2ft,0,0,4500,-500, 3800,-400,,,13,0,2,2,,2,66.94,-1.76
5325,5674,"Okogie, Josh",Josh Okogie,20181107,min,lal,A,20181107-min-lal,22.5,110,114,0,11.9,1,1,1.4,2,1.25,1.4,0pt 2rb 1to 0-3fg,0,0,5000,-600, 4200,-300,,,13,0,2,2,,2,65.66,-0.12
5326,5674,"Okogie, Josh",Josh Okogie,20181105,min,lac,A,20181105-min-lac,22.5,109,120,0,19.9333333333333,1,1,10.2,11.25,11,10.2,7pt 1rb 2as 1to 1trey 3-6fg,0,0,5600,0, 4500,100,,,13,0,2,2,,2,65.34,+0.43
5327,5674,"Okogie, Josh",Josh Okogie,20181104,min,por,A,20181104-min-por,21,81,111,1,29.5333333333333,1,1,11.1,11.75,10.5,11.1,6pt 3rb 1as 1trey 2-8fg 1-2ft,0,0,5600,400, 4400,100,,,13,2,2,2,,2,67.12,-2.64
5328,5674,"Okogie, Josh",Josh Okogie,20181102,min,gsw,A,20181102-min-gsw,22.5,99,116,0,25,1,1,23.5,24.25,23,23.5,15pt 5rb 1as 1st 2to 1trey 4-10fg 6-7ft,0,0,5200,600, 4300,-100,,,11,0,2,2,,2,66.66,-3.76
5329,5674,"Okogie, Josh",Josh Okogie,20181031,min,uta,H,20181031-uta-min,20,128,125,1,36.9,1,1,26.3,23.5,23,26.3,10pt 4rb 1as 2st 2bl 2to 4-5fg 2-3ft,0,0,4600,400, 4400,200,,,11,1,2,2,,2,63.19,-0.29
5330,5674,"Okogie, Josh",Josh Okogie,20181029,min,lal,H,20181029-lal-min,20,124,120,1,30.0833333333333,1,1,38.3,35,33.75,38.3,17pt 4rb 3as 3st 1bl 1trey 6-13fg 4-4ft,0,0,4200,0, 4200,100,,,10,0,2,2,,2,62.60,+0.47
5331,5674,"Okogie, Josh",Josh Okogie,20181026,min,mil,H,20181026-mil-min,20,95,125,1,29.2833333333333,1,1,13.3,12.5,10.5,13.3,4pt 4rb 1as 1st 2-10fg,0,0,4200,300, 4100,700,,,10,0,2,2,,2,62.41,+1.69
5332,5674,"Okogie, Josh",Josh Okogie,20181024,min,tor,A,20181024-min-tor,19.5,105,112,1,26.7166666666667,1,1,24.7,28.25,27.25,24.7,10pt 11rb 1as 1bl 3to 2trey 4-14fg,1,0,3900,100, 3400,300,,,10,0,2,2,,2,67.07,-2.90
5333,5674,"Okogie, Josh",Josh Okogie,20181022,min,ind,H,20181022-ind-min,20,101,91,0,24.4333333333333,1,1,23.8,22.5,21,23.8,12pt 4rb 3st 2to 1trey 5-13fg 1-1ft,0,0,3800,-100, 3100,100,,,10,0,2,2,,2,64.20,-0.03
5334,5674,"Okogie, Josh",Josh Okogie,20181020,min,dal,A,20181020-min-dal,20.5,136,140,1,28.5333333333333,1,1,15,16.25,15.75,15,6pt 5rb 2as 1st 3to 1trey 2-5fg 1-2ft,0,0,3900,-100, 3000,0,,,10,0,2,2,,2,65.29,-1.63
5335,5674,"Okogie, Josh",Josh Okogie,20181019,min,cle,H,20181019-cle-min,20,131,123,0,0,0,1,0,0,0,0,,0,0,4000,0, 3000,-600,,,10,0,2,2,,2,63.01,+0.65
5336,5674,"Okogie, Josh",Josh Okogie,20181017,min,sas,A,20181017-min-sas,20.5,108,112,0,0,0,1,0,0,0,0,,0,0,4000,, 3600,,,,10,,2,2,,2,65.20,-2.20
5337,3882,"Barea, Jose",Jose Barea,20181107,dal,uta,A,20181107-dal-uta,21,102,117,0,16.2666666666667,1,1,11.7,12.75,11.25,11.7,11pt 1rb 1as 2to 2-8fg 7-7ft,0,0,3900,0, 3800,-200,,,14,0,1,12,,1,47.76,+16.15
